-8.000000356990395, -3.999999815838288
-8.000000356990395, -2.999999861878716
-8.000000356990395, -1.999999907919144
-8.000000356990395, -0.999999953959572
-8.000000356990395, -0
-8.000000356990395, 0.999999953959572
-8.000000356990395, 1.999999907919144
-8.000000356990395, 2.999999861878716
-8.000000356990395, 3.999999815838288
-7.253138189765836E-07, 3.999999815838288
-1.0000003166164815, 3.999999815838288
-2.000000633232963, 3.999999815838288
-3.000000587192535, 3.999999815838288
-4.000000541152107, 3.999999815838288
-5.000000495111679, 3.999999815838288
-6.00000044907125, 3.999999815838288
-7.000000403030823, 3.999999815838288
7.999999631676576, 3.999999815838288
6.999999315060095, 3.999999815838288
5.999998998443613, 3.999999815838288
4.999998681827131, 3.999999815838288
3.999999090524469, 3.999999815838288
2.9999994992218064, 3.999999815838288
1.999999182605325, 3.999999815838288
0.9999988659888435, 3.999999815838288
7.999999631676576, -3.999999815838288
7.999999631676576, -2.999999861878716
7.999999631676576, -1.999999907919144
7.999999631676576, -0.999999953959572
7.999999631676576, -0
7.999999631676576, 0.999999953959572
7.999999631676576, 1.999999907919144
7.999999631676576, 2.999999861878716
-7.253138189765836E-07, -3.999999815838288
-1.0000003166164815, -3.999999815838288
-2.000000633232963, -3.999999815838288
-3.000000587192535, -3.999999815838288
-4.000000541152107, -3.999999815838288
-5.000000495111679, -3.999999815838288
-6.00000044907125, -3.999999815838288
-7.000000403030823, -3.999999815838288
6.999999315060095, -3.999999815838288
5.999998998443613, -3.999999815838288
4.999998681827131, -3.999999815838288
3.999999090524469, -3.999999815838288
2.9999994992218064, -3.999999815838288
1.999999182605325, -3.999999815838288
0.9999988659888435, -3.999999815838288
-5.541923609535601, 0.050434258892230376
-5.287515447359712, 0.7734894173467504
-4.715561718475005, 1.285186688054864
-4.000000178495214, 1.4443509957907301
-2.4580768143196243, 0.050434258892230376
-2.7124849764955137, 0.7734894173467504
-3.28443870538022, 1.285186688054864
-5.287515447359712, -0.6726208995622895
-4.715561718475005, -1.184318170270403
-4.000000178495214, -1.3434824780062695
-2.7124849764955137, -0.6726208995622895
-3.28443870538022, -1.184318170270403
1.0930768874247403, 1.8156817710811706
1.4930768505923988, 1.8156817710811706
5.093076809226838, -1.184318170270403
5.093076809226838, -0.4843181621956224
1.8299324462147877, 1.1083551871297712
2.308421950563777, 0.49135541040317193
2.925421437164862, -0
3.624268232586256, -0.33340962982708483
4.3545942265529725, -0.4843181621956224
1.0930768874247403, 0.8156817906306459
1.0930768874247403, -0.18431820795272327
1.0930768874247403, -1.184318170270403
2.093076867875265, -1.184318170270403
3.0930768483257896, -1.184318170270403
4.093076828776314, -1.184318170270403
